,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_epsilon,param_gamma,param_kernel,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0,0.9210362434387207,0.01047205924987793,1.7617870569229126,0.03839719295501709,0.1,0.2,1,rbf,"{'C': 0.1, 'epsilon': 0.2, 'gamma': 1, 'kernel': 'rbf'}",0.4598161681295454,0.4926686101875315,0.47624238915853845,0.01642622102899305,18
1,1.8066061735153198,0.011530280113220215,1.192809820175171,0.0009975433349609375,0.1,0.2,1,sigmoid,"{'C': 0.1, 'epsilon': 0.2, 'gamma': 1, 'kernel': 'sigmoid'}",-4837.8302748222295,-5113.4648578874985,-4975.6475663548645,137.8172915326345,39
2,0.9569400548934937,0.02144324779510498,1.798189401626587,0.007977962493896484,0.1,0.2,0.1,rbf,"{'C': 0.1, 'epsilon': 0.2, 'gamma': 0.1, 'kernel': 'rbf'}",0.4265359221253022,0.452907629501486,0.4397217758133941,0.013185853688091886,19
3,1.1768628358840942,0.010981440544128418,0.7410061359405518,0.0010094642639160156,0.1,0.2,0.1,sigmoid,"{'C': 0.1, 'epsilon': 0.2, 'gamma': 0.1, 'kernel': 'sigmoid'}",-54.793284349466894,-50.66657884158158,-52.729931595524235,2.063352753942656,37
4,1.0172783136367798,0.01296389102935791,1.859027624130249,0.008976459503173828,0.1,0.2,0.001,rbf,"{'C': 0.1, 'epsilon': 0.2, 'gamma': 0.001, 'kernel': 'rbf'}",0.3131590041567892,0.3187283172362151,0.31594366069650215,0.0027846565397129375,32
5,1.1299855709075928,0.006973981857299805,0.6636799573898315,0.0074530839920043945,0.1,0.2,0.001,sigmoid,"{'C': 0.1, 'epsilon': 0.2, 'gamma': 0.001, 'kernel': 'sigmoid'}",0.24082693270557987,0.24145373298036354,0.2411403328429717,0.00031340013739183936,34
6,1.0476973056793213,0.014461278915405273,2.0577422380447388,0.026176095008850098,0.1,0.1,1,rbf,"{'C': 0.1, 'epsilon': 0.1, 'gamma': 1, 'kernel': 'rbf'}",0.4613687782210606,0.49430150165282527,0.47783513993694293,0.01646636171588234,15
7,1.7682688236236572,0.0009968280792236328,1.2077693939208984,0.007978200912475586,0.1,0.1,1,sigmoid,"{'C': 0.1, 'epsilon': 0.1, 'gamma': 1, 'kernel': 'sigmoid'}",-4837.682278715005,-5113.725267621029,-4975.7037731680175,138.0214944530121,40
8,1.0781162977218628,0.006981015205383301,2.1003808975219727,0.013962507247924805,0.1,0.1,0.1,rbf,"{'C': 0.1, 'epsilon': 0.1, 'gamma': 0.1, 'kernel': 'rbf'}",0.4268705143732876,0.45167845707503496,0.4392744857241613,0.012403971350873677,20
9,1.2541455030441284,0.0304182767868042,0.7809101343154907,0.005984902381896973,0.1,0.1,0.1,sigmoid,"{'C': 0.1, 'epsilon': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}",-55.17159634845986,-51.276630369695575,-53.22411335907772,1.9474829893821415,38
10,1.1065400838851929,0.001496434211730957,2.115965247154236,0.0036166906356811523,0.1,0.1,0.001,rbf,"{'C': 0.1, 'epsilon': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}",0.31733057673564924,0.3228682377128397,0.32009940722424446,0.0027688304885952197,31
11,1.233200192451477,0.011469244956970215,0.7549813985824585,0.008975386619567871,0.1,0.1,0.001,sigmoid,"{'C': 0.1, 'epsilon': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}",0.2449968046501414,0.24572104054257238,0.2453589225963569,0.00036211794621549,33
12,0.9295215606689453,0.008968591690063477,1.6790002584457397,0.006474614143371582,1,0.2,1,rbf,"{'C': 1, 'epsilon': 0.2, 'gamma': 1, 'kernel': 'rbf'}",0.49419289893447216,0.5243071040150259,0.509250001474749,0.015057102540276868,12
13,1.8016793727874756,0.02942061424255371,1.2142523527145386,0.014460206031799316,1,0.2,1,sigmoid,"{'C': 1, 'epsilon': 0.2, 'gamma': 1, 'kernel': 'sigmoid'}",-512520.597208679,-511301.9739816116,-511911.2855951453,609.3116135337041,47
14,0.9394868612289429,0.0019954442977905273,1.7528109550476074,0.03340911865234375,1,0.2,0.1,rbf,"{'C': 1, 'epsilon': 0.2, 'gamma': 0.1, 'kernel': 'rbf'}",0.4620928537201532,0.4920012466636742,0.4770470501919137,0.014954196471760495,17
15,1.4351613521575928,0.03391003608703613,0.8218138217926025,0.011980056762695312,1,0.2,0.1,sigmoid,"{'C': 1, 'epsilon': 0.2, 'gamma': 0.1, 'kernel': 'sigmoid'}",-5875.02341184868,-5567.207920435259,-5721.11566614197,153.9077457067101,42
16,0.9753749370574951,0.000988006591796875,1.8555395603179932,0.03839230537414551,1,0.2,0.001,rbf,"{'C': 1, 'epsilon': 0.2, 'gamma': 0.001, 'kernel': 'rbf'}",0.3850827640518276,0.40908806129489017,0.3970854126733589,0.012002648621531276,27
17,1.0576709508895874,0.011469721794128418,0.6367969512939453,0.004488468170166016,1,0.2,0.001,sigmoid,"{'C': 1, 'epsilon': 0.2, 'gamma': 0.001, 'kernel': 'sigmoid'}",0.36475629783458086,0.3823593541791821,0.3735578260068815,0.008801528172300621,29
18,1.1155164241790771,0.013464689254760742,2.0101218223571777,0.018451929092407227,1,0.1,1,rbf,"{'C': 1, 'epsilon': 0.1, 'gamma': 1, 'kernel': 'rbf'}",0.4949374742094188,0.5257923931681976,0.5103649336888082,0.015427459479389394,11
19,1.7892144918441772,0.014958977699279785,1.2087655067443848,0.009974241256713867,1,0.1,1,sigmoid,"{'C': 1, 'epsilon': 0.1, 'gamma': 1, 'kernel': 'sigmoid'}",-512521.8322150301,-511308.81335243693,-511915.3227837335,606.5094312965812,48
20,1.1519180536270142,0.02094447612762451,2.04852032661438,0.008976459503173828,1,0.1,0.1,rbf,"{'C': 1, 'epsilon': 0.1, 'gamma': 0.1, 'kernel': 'rbf'}",0.46207411948881216,0.4924535459166014,0.4772638327027068,0.015189713213894618,16
21,1.43266761302948,0.03739893436431885,0.8282836675643921,0.0034903287887573242,1,0.1,0.1,sigmoid,"{'C': 1, 'epsilon': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}",-5876.925261373522,-5560.9889225067,-5718.95709194011,157.96816943341082,41
22,1.0890891551971436,0.0039861202239990234,2.1108511686325073,0.014458537101745605,1,0.1,0.001,rbf,"{'C': 1, 'epsilon': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}",0.38382695844039394,0.40801469581428207,0.395920827127338,0.012093868686944065,28
23,1.1883207559585571,0.0024939775466918945,0.7445087432861328,0.013463258743286133,1,0.1,0.001,sigmoid,"{'C': 1, 'epsilon': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}",0.3619564642820109,0.38215050476525336,0.3720534845236321,0.010097020241621235,30
24,1.3294435739517212,0.15658104419708252,1.6396139860153198,0.03291213512420654,10,0.2,1,rbf,"{'C': 10, 'epsilon': 0.2, 'gamma': 1, 'kernel': 'rbf'}",0.5329806034078957,0.5597375779667636,0.5463590906873297,0.01337848727943397,5
25,1.7309913635253906,0.03153800964355469,1.2017852067947388,1.1920928955078125e-07,10,0.2,1,sigmoid,"{'C': 10, 'epsilon': 0.2, 'gamma': 1, 'kernel': 'sigmoid'}",-51249217.527807966,-48608915.421828136,-49929066.47481805,1320151.052989915,51
26,1.1000581979751587,0.001994013786315918,1.7005808353424072,0.009842872619628906,10,0.2,0.1,rbf,"{'C': 10, 'epsilon': 0.2, 'gamma': 0.1, 'kernel': 'rbf'}",0.47837840577865476,0.5078543912181768,0.49311639849841576,0.014737992719761006,13
27,1.3713469505310059,0.018934249877929688,0.827770471572876,0.004004001617431641,10,0.2,0.1,sigmoid,"{'C': 10, 'epsilon': 0.2, 'gamma': 0.1, 'kernel': 'sigmoid'}",-591540.2131789622,-557870.4577491593,-574705.3354640608,16834.877714901464,49
28,0.9863606691360474,0.007978081703186035,1.8186347484588623,0.0004978179931640625,10,0.2,0.001,rbf,"{'C': 10, 'epsilon': 0.2, 'gamma': 0.001, 'kernel': 'rbf'}",0.39381706535017913,0.42245641061876904,0.4081367379844741,0.014319672634294955,25
29,1.1723800897598267,0.015443682670593262,0.6462552547454834,0.001980304718017578,10,0.2,0.001,sigmoid,"{'C': 10, 'epsilon': 0.2, 'gamma': 0.001, 'kernel': 'sigmoid'}",-0.26711402314508703,-1.4341447338014701,-0.8506293784732786,0.5835153553281915,35
30,1.454607367515564,0.0024944543838500977,1.9737210273742676,0.0009961128234863281,10,0.1,1,rbf,"{'C': 10, 'epsilon': 0.1, 'gamma': 1, 'kernel': 'rbf'}",0.5328384938706248,0.5590137778731252,0.545926135871875,0.013087642001250233,6
31,1.706434965133667,0.013962507247924805,1.2092649936676025,0.010471343994140625,10,0.1,1,sigmoid,"{'C': 10, 'epsilon': 0.1, 'gamma': 1, 'kernel': 'sigmoid'}",-51249239.070388414,-48608914.85340297,-49929076.96189569,1320162.1084927209,52
32,1.273593544960022,0.02493274211883545,2.003140449523926,0.0004985332489013672,10,0.1,0.1,rbf,"{'C': 10, 'epsilon': 0.1, 'gamma': 0.1, 'kernel': 'rbf'}",0.47714479777817564,0.5089951125333468,0.49306995515576124,0.015925157377585597,14
33,1.3952741622924805,0.010977029800415039,0.8322679996490479,0.009468793869018555,10,0.1,0.1,sigmoid,"{'C': 10, 'epsilon': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}",-591513.0939078974,-558040.135621228,-574776.6147645627,16736.47914333467,50
34,1.121997594833374,0.001994609832763672,2.1113524436950684,0.010970354080200195,10,0.1,0.001,rbf,"{'C': 10, 'epsilon': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}",0.39276081070588287,0.4212278382564386,0.40699432448116074,0.014233513775277873,26
35,1.2830876111984253,0.0034705400466918945,0.7489986419677734,0.011965751647949219,10,0.1,0.001,sigmoid,"{'C': 10, 'epsilon': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}",-0.30827576345962493,-1.4873976068218466,-0.8978366851407358,0.5895609216811108,36
36,11.297457098960876,0.298883318901062,1.5538429021835327,0.003988862037658691,700,0.2,1,rbf,"{'C': 700, 'epsilon': 0.2, 'gamma': 1, 'kernel': 'rbf'}",0.5859154997743066,0.6058825360562351,0.5958990179152708,0.009983518140964265,2
37,1.7268798351287842,0.011469602584838867,1.1977968215942383,0.0029921531677246094,700,0.2,1,sigmoid,"{'C': 700, 'epsilon': 0.2, 'gamma': 1, 'kernel': 'sigmoid'}",-251120293057.11075,-238187494165.70172,-244653893611.40625,6466399445.704514,57
38,6.705063462257385,0.6402877569198608,1.7283756732940674,0.07878804206848145,700,0.2,0.1,rbf,"{'C': 700, 'epsilon': 0.2, 'gamma': 0.1, 'kernel': 'rbf'}",0.5032464580171687,0.5349292702765319,0.5190878641468504,0.0158414061296816,8
39,1.4875210523605347,0.028423666954040527,0.9000917673110962,0.02942049503326416,700,0.2,0.1,sigmoid,"{'C': 700, 'epsilon': 0.2, 'gamma': 0.1, 'kernel': 'sigmoid'}",-2898574713.756009,-2735080876.7545633,-2816827795.255286,81746918.50072289,54
40,1.5663098096847534,0.03640162944793701,1.9213601350784302,0.030419468879699707,700,0.2,0.001,rbf,"{'C': 700, 'epsilon': 0.2, 'gamma': 0.001, 'kernel': 'rbf'}",0.4085740097470095,0.43482765996864003,0.4217008348578248,0.013126825110815254,22
41,1.7548062801361084,0.029421329498291016,0.7135910987854004,0.004487037658691406,700,0.2,0.001,sigmoid,"{'C': 700, 'epsilon': 0.2, 'gamma': 0.001, 'kernel': 'sigmoid'}",-13472.951202502629,-18199.22808170686,-15836.089642104744,2363.138439602116,44
42,17.21546709537506,0.3246523141860962,2.0614854097366333,0.019946932792663574,700,0.1,1,rbf,"{'C': 700, 'epsilon': 0.1, 'gamma': 1, 'kernel': 'rbf'}",0.5748193985475365,0.6054053599017528,0.5901123792246447,0.015292980677108159,4
43,1.857530117034912,0.020444631576538086,1.247164011001587,0.021443843841552734,700,0.1,1,sigmoid,"{'C': 700, 'epsilon': 0.1, 'gamma': 1, 'kernel': 'sigmoid'}",-251120295694.70966,-238187494131.6104,-244653894913.16003,6466400781.549622,58
44,8.079885005950928,0.09923362731933594,2.0844238996505737,0.006981492042541504,700,0.1,0.1,rbf,"{'C': 700, 'epsilon': 0.1, 'gamma': 0.1, 'kernel': 'rbf'}",0.5010935945293036,0.534924082651564,0.5180088385904338,0.016915244061130208,9
45,1.4885188341140747,0.00648343563079834,0.8771671056747437,0.021427035331726074,700,0.1,0.1,sigmoid,"{'C': 700, 'epsilon': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}",-2898044914.8181424,-2735079483.5871964,-2816562199.202669,81482715.61547303,53
46,1.7822177410125732,0.02392125129699707,2.191138744354248,0.05585002899169922,700,0.1,0.001,rbf,"{'C': 700, 'epsilon': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}",0.4082625636935694,0.43276398360253276,0.4205132736480511,0.012250709954481687,24
47,1.772757649421692,0.14710700511932373,0.7684444189071655,0.02842414379119873,700,0.1,0.001,sigmoid,"{'C': 700, 'epsilon': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}",-13200.13547572095,-18205.014421544813,-15702.574948632882,2502.4394729119313,43
48,16.656447649002075,0.35405850410461426,1.597720742225647,0.0029982328414916992,1000,0.2,1,rbf,"{'C': 1000, 'epsilon': 0.2, 'gamma': 1, 'kernel': 'rbf'}",0.5868117750686387,0.6074929957811412,0.5971523854248899,0.010340610356251279,1
49,1.762965440750122,0.015613794326782227,1.1977816820144653,0.00497281551361084,1000,0.2,1,sigmoid,"{'C': 1000, 'epsilon': 0.2, 'gamma': 1, 'kernel': 'sigmoid'}",-512490390696.05536,-486096960664.5037,-499293675680.27954,13196715015.775818,59
50,8.273865938186646,0.41788315773010254,1.7597929239273071,0.018451571464538574,1000,0.2,0.1,rbf,"{'C': 1000, 'epsilon': 0.2, 'gamma': 0.1, 'kernel': 'rbf'}",0.5026770676864131,0.5361486741760203,0.5194128709312167,0.016735803244803615,7
51,1.5074657201766968,0.066322922706604,0.8975999355316162,0.007977962493896484,1000,0.2,0.1,sigmoid,"{'C': 1000, 'epsilon': 0.2, 'gamma': 0.1, 'kernel': 'sigmoid'}",-5914386725.812113,-5581790524.907216,-5748088625.359665,166298100.45244837,56
52,1.643618106842041,0.015970468521118164,1.882448673248291,0.009489297866821289,1000,0.2,0.001,rbf,"{'C': 1000, 'epsilon': 0.2, 'gamma': 0.001, 'kernel': 'rbf'}",0.40947458970732664,0.43627472603949347,0.42287465787341005,0.013400068166083412,21
53,1.8560560941696167,0.032891154289245605,0.7125720977783203,0.004509687423706055,1000,0.2,0.001,sigmoid,"{'C': 1000, 'epsilon': 0.2, 'gamma': 0.001, 'kernel': 'sigmoid'}",-27610.016486932705,-37322.45002430577,-32466.233255619238,4856.216768686532,45
54,21.898917198181152,0.7973673343658447,1.9981542825698853,0.037400126457214355,1000,0.1,1,rbf,"{'C': 1000, 'epsilon': 0.1, 'gamma': 1, 'kernel': 'rbf'}",0.5757134590656923,0.6049722638798973,0.5903428614727948,0.014629402407102532,3
55,1.8131510019302368,0.000998854637145996,1.2586321830749512,0.0019936561584472656,1000,0.1,1,sigmoid,"{'C': 1000, 'epsilon': 0.1, 'gamma': 1, 'kernel': 'sigmoid'}",-512490394464.12756,-486096960615.8373,-499293677539.9824,13196716924.145142,60
56,9.353976845741272,0.11868178844451904,2.023586392402649,0.02792513370513916,1000,0.1,0.1,rbf,"{'C': 1000, 'epsilon': 0.1, 'gamma': 0.1, 'kernel': 'rbf'}",0.5004853271405809,0.5353320468986229,0.5179086870196019,0.017423359879020994,10
57,1.400752067565918,0.027425289154052734,0.822799563407898,0.004987597465515137,1000,0.1,0.1,sigmoid,"{'C': 1000, 'epsilon': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}",-5914384106.824351,-5581788563.986872,-5748086335.405611,166297771.4187398,55
58,1.7672722339630127,0.0029914379119873047,2.0899285078048706,0.015478014945983887,1000,0.1,0.001,rbf,"{'C': 1000, 'epsilon': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}",0.4093635804906327,0.4335895588466362,0.42147656966863445,0.012112989178001743,23
59,1.9333370923995972,0.06633198261260986,0.742009162902832,0.0029783248901367188,1000,0.1,0.001,sigmoid,"{'C': 1000, 'epsilon': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}",-27626.744793832255,-37349.2087168954,-32487.97675536383,4861.231961531574,46
